date,Gold_INR_AM,Gold_INR_PM,Silver_INR_AM,Silver_INR_PM,Gold_London_AM_Fix_USD,Gold_London_PM_Fix_USD,Silver_London_Fix_USD,Gold_COMEX_close_USD,Silver_COMEX_close_USD,Gold_CFTC_Net,Silver_CFTC_Net,DXY_close,US_10Y,India_10Y,USDINR_ibja,EURUSD_ibja,MCX_Gold_open,MCX_Gold_high,MCX_Gold_low,MCX_Gold_close,MCX_Gold_volume,MCX_Gold_OI,MCX_Silver_open,MCX_Silver_high,MCX_Silver_low,MCX_Silver_close,MCX_Silver_volume,MCX_Silver_OI,USDINR_Futures_close,Gold_Silver_Ratio,Gold_Crude_Ratio,SPDR_Gold_tonnes,iShares_Silver_tonnes
2022-08-05,51815.0,52039.0,57598.0,58057.0,1777.9,1783.2,20.27,1806.9,20.12,-10474.0,-17493.0,105.69,2.6883,7.155,79.535,1.0195,51632.0,52191.0,51622.0,52165.0,8853.0,16063.0,57601.0,58500.0,57548.0,57982.0,19565.0,16591.0,79.535,89.8,20.41,,
2022-08-08,52140.0,52019.0,57838.0,57362.0,1786.75,1773.25,20.06,1791.2,19.84,27899.0,-8396.0,106.62,2.8268,7.301,79.375,1.0247,52525.0,52525.0,51669.0,51874.0,5925.0,15492.0,58161.0,58232.0,56609.0,57364.0,20717.0,17950.0,79.375,90.27,20.12,,
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,51968.0,52184.0,57380.0,58106.0,1790.6,1795.25,20.6,1812.3,20.48,27899.0,-8396.0,106.37,2.7773,7.348,79.74,1.0207,52350.0,52600.0,52279.0,52489.0,2648.0,16474.0,59119.0,59312.0,58621.0,58791.0,7409.0,14840.0,79.74,88.48,20.03,,
2022-08-11,52297.0,52348.0,58291.0,58444.0,1793.5,1795.05,20.44,1813.7,20.74,27899.0,-8396.0,105.2,2.7809,7.309,79.6325,1.0254,52450.0,52620.0,52207.0,52241.0,5865.0,15953.0,58791.0,59355.0,58392.0,58960.0,13360.0,14549.0,79.6325,87.44,19.73,,
2022-08-12,52224.0,52460.0,58436.0,58700.0,1789.7,1796.7,20.54,1807.2,20.35,27899.0,-8396.0,105.09,2.8876,7.268,79.74,1.0338,52144.0,52520.0,52014.0,52336.0,4918.0,16135.0,58437.0,59045.0,58199.0,58377.0,13519.0,15512.0,79.74,88.81,19.16,,
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-16,52481.0,52461.0,58490.0,58352.0,1781.45,1776.6,20.33,1798.1,20.41,52797.0,-6229.0,106.55,2.7878,7.289,79.815,1.0293,52382.0,52610.0,52263.0,52585.0,4565.0,16418.0,58498.0,59420.0,58308.0,59276.0,14664.0,13066.0,79.815,88.09,20.11,,
2022-08-17,52180.0,52061.0,57905.0,57721.0,1781.4,51857.0,20.1,1789.7,20.2,52797.0,-6229.0,106.5,2.8041,7.289,79.815,1.0293,52265.0,52265.0,51770.0,51837.0,6952.0,15196.0,58501.0,58501.0,57265.0,57665.0,16385.0,15103.0,79.815,88.58,20.68,,
2022-08-18,52147.0,52034.0,58005.0,57821.0,1773.65,1767.2,19.91,1776.7,19.85,52797.0,-6229.0,106.57,2.8968,7.186,79.5325,1.0176,51843.0,51965.0,51801.0,51830.0,1514.0,15329.0,57776.0,57990.0,57353.0,57373.0,3886.0,15277.0,79.55,89.53,20.16,,
2022-08-19,51974.0,52081.0,56650.0,57100.0,1765.6,1765.55,19.83,1771.2,19.57,52797.0,-6229.0,107.48,2.8822,7.241,79.675,1.0177,51644.0,51870.0,51565.0,51603.0,4432.0,14787.0,56655.0,57295.0,56385.0,56443.0,14757.0,16632.0,79.675,90.51,19.57,,
2022-08-22,51868.0,51802.0,56064.0,55881.0,1752.9,1750.75,19.23,1762.9,19.18,46236.0,-5766.0,108.17,2.9721,7.264,79.935,1.0062,51524.0,51671.0,51435.0,51479.0,3950.0,14436.0,56037.0,56205.0,55256.0,55496.0,12422.0,17599.0,79.935,91.93,19.42,,
2022-08-23,51550.0,51396.0,55166.0,55110.0,1732.8,1733.25,18.9,1748.4,18.98,46236.0,-5766.0,109.05,3.0146,7.266,79.88,1.0011,51409.0,51409.0,50971.0,51163.0,5089.0,14112.0,55237.0,55428.0,54470.0,54992.0,13496.0,17249.0,79.88,92.12,19.35,,
2022-08-24,51430.0,51421.0,54829.0,55000.0,1739.45,1746.55,18.99,1761.2,19.12,46236.0,-5766.0,108.62,3.0461,7.279,79.91,0.9936,51211.0,51520.0,51051.0,51417.0,5176.0,13949.0,54870.0,55565.0,54541.0,55207.0,14557.0,15734.0,79.91,92.11,18.79,,
2022-08-25,51578.0,51630.0,55166.0,55224.0,1752.0,1745.65,19.0,1761.5,18.97,46236.0,-5766.0,108.68,3.1039,7.286,79.9025,0.994,51350.0,51569.0,51290.0,51439.0,3791.0,13982.0,55079.0,55346.0,54847.0,54937.0,13015.0,14443.0,79.9025,92.84,18.56,,
2022-08-26,51958.0,52094.0,55785.0,55883.0,1762.4,1753.55,19.33,1771.4,19.16,46236.0,-5766.0,108.47,3.0258,7.293,79.9125,0.9994,51497.0,51846.0,51497.0,51702.0,5444.0,13815.0,55240.0,55740.0,55143.0,55389.0,12199.0,12962.0,79.9125,92.45,19.15,,
2022-08-29,51908.0,51668.0,55697.0,55607.0,1752.1,1751.25,19.22,1749.8,18.83,30326.0,-15634.0,108.8,3.0409,7.217,80.0825,1.0033,51636.0,51685.0,51120.0,51238.0,6791.0,13414.0,55450.0,55865.0,54645.0,54780.0,18667.0,10770.0,80.0825,92.95,18.8,,
2022-08-30,51231.0,51265.0,54205.0,54316.0,1752.1,1751.25,19.22,1749.7,18.67,30326.0,-15634.0,108.84,3.1024,7.251,80.1375,1.0,51100.0,51369.0,50830.0,51250.0,5727.0,13356.0,54230.0,54549.0,53644.0,54329.0,14267.0,5008.0,80.1375,93.72,18.04,,
2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01,51325.0,51188.0,54365.0,54350.0,1712.4,1715.9,17.95,1726.2,17.88,30326.0,-15634.0,108.7,3.1926,7.19,79.7325,1.0056,50500.0,50661.0,50333.0,50414.0,3015.0,13008.0,54001.0,54001.0,52935.0,53151.0,10123.0,27802.0,79.7325,96.53,19.28,,
2022-09-02,50401.0,50409.0,51850.0,52022.0,1706.0,1694.3,17.77,1709.3,17.67,30326.0,-15634.0,109.69,3.2533,7.215,79.7725,1.0027,50202.0,50293.0,49876.0,50070.0,7255.0,12486.0,53000.0,53000.0,51857.0,52602.0,23306.0,28297.0,79.7725,96.76,19.74,,
2022-09-05,50470.0,50584.0,52382.0,52472.0,1706.9,1712.5,17.92,1722.6,17.88,20726.0,-21059.0,109.53,3.1894,7.232,80.0375,1.0004,50050.0,50587.0,50050.0,50368.0,4330.0,12120.0,52547.0,53666.0,52547.0,53022.0,18640.0,27661.0,80.0375,96.34,19.83,,
2022-09-06,50784.0,50770.0,53082.0,53363.0,1711.95,1710.95,18.23,1722.6,17.88,20726.0,-21059.0,109.53,3.1894,7.218,79.9625,0.9937,50410.0,50522.0,50404.0,50433.0,2944.0,11970.0,53177.0,53585.0,53123.0,53390.0,8637.0,27382.0,79.9625,96.34,19.83,,
2022-09-07,50865.0,50761.0,53627.0,53696.0,1712.5,1702.6,18.4,1712.9,17.91,20726.0,-21059.0,110.21,3.3492,7.178,79.9525,0.9954,50555.0,50693.0,50230.0,50281.0,4575.0,11659.0,54345.0,53101.0,53146.0,-244.0,27836.0,1.63,79.9525,95.65,19.72,,
2022-09-08,50422.0,50553.0,52816.0,53396.0,1705.05,1702.65,18.17,1727.8,18.26,20726.0,-21059.0,109.84,3.2635,7.184,80.0775,0.9912,50207.0,50535.0,50007.0,50506.0,5629.0,10910.0,52872.0,54099.0,52637.0,54027.0,16442.0,25960.0,80.0775,94.62,21.09,,
2022-09-09,50770.0,50902.0,54134.0,54320.0,1720.25,1709.35,18.63,1720.2,18.44,20726.0,-21059.0,109.71,3.317,7.079,79.815,1.0027,50470.0,50743.0,50201.0,50356.0,5424.0,10604.0,54165.0,54761.0,53856.0,54281.0,17956.0,25954.0,79.815,93.28,20.59,,
2022-09-12,50779.0,50877.0,54639.0,54700.0,1726.95,1713.4,18.77,1728.6,18.77,1217.0,-24632.0,109.0,3.3097,7.113,79.7,1.007,50386.0,50739.0,50350.0,50529.0,5419.0,9917.0,54693.0,55192.0,54412.0,55050.0,17811.0,24451.0,79.7,92.11,19.92,,
2022-09-13,50658.0,50863.0,55076.0,55937.0,1726.5,1726.4,19.22,1740.6,19.86,1217.0,-24632.0,108.33,3.3578,7.136,79.625,1.0142,50505.0,50780.0,50378.0,50631.0,7043.0,9643.0,55140.0,58350.0,55059.0,57491.0,39604.0,17436.0,79.625,87.64,19.83,,
2022-09-14,50566.0,50676.0,56776.0,57270.0,1727.05,1704.85,19.93,1717.4,19.49,1217.0,-24632.0,109.82,3.408,7.078,79.255,1.0189,50525.0,50573.0,49972.0,50138.0,9983.0,9882.0,57099.0,57649.0,56543.0,56811.0,27550.0,18432.0,79.255,88.11,19.67,,
2022-09-15,50296.0,50300.0,56055.0,56350.0,1703.8,1703.9,19.51,1709.1,19.57,1217.0,-24632.0,109.66,3.4043,7.123,79.6,1.0013,50069.0,50148.0,50000.0,50018.0,5420.0,9874.0,56475.0,57235.0,56314.0,56986.0,15519.0,17986.0,79.6,87.34,19.32,,
2022-09-16,49918.0,49926.0,56256.0,56330.0,1689.0,1689.1,19.37,1677.3,19.27,1217.0,-24632.0,109.74,3.4489,7.2,79.8625,0.9991,49942.0,49942.0,49170.0,49312.0,8698.0,10238.0,56890.0,57210.0,56138.0,56417.0,20182.0,18884.0,79.8625,87.05,19.71,,
2022-09-19,49374.0,49341.0,55570.0,55144.0,1664.3,1664.65,19.0,1683.5,19.38,-10132.0,-7459.0,109.76,3.4494,7.231,79.82,0.9966,49220.0,49504.0,48951.0,49380.0,7551.0,9395.0,56295.0,57000.0,55331.0,56720.0,23255.0,17752.0,79.82,86.86,19.78,,
2022-09-20,49328.0,49320.0,56350.0,56354.0,1664.3,1664.65,19.0,1678.2,19.36,-10132.0,-7459.0,109.74,3.4905,7.236,79.8225,1.0002,49257.0,49410.0,49044.0,49302.0,5380.0,8873.0,56864.0,57043.0,56435.0,56684.0,13983.0,18107.0,79.8225,86.69,19.58,,
2022-09-21,49460.0,49368.0,56450.0,56354.0,1667.9,1664.15,19.32,1671.1,19.18,-10132.0,-7459.0,110.22,3.563,7.264,79.7725,1.0016,49400.0,49457.0,49100.0,49175.0,4399.0,8787.0,57002.0,57138.0,56105.0,56343.0,15283.0,19554.0,79.7725,87.11,19.91,,
2022-09-22,49578.0,49606.0,56318.0,56667.0,1674.45,1671.75,19.51,1675.7,19.48,-10132.0,-7459.0,110.64,3.5299,7.234,80.005,0.9926,49189.0,49569.0,49114.0,49443.0,5546.0,7688.0,56578.0,57733.0,56481.0,57298.0,21742.0,16451.0,80.005,86.02,20.2,,
2022-09-23,49654.0,49894.0,56450.0,56343.0,1671.85,1671.85,19.59,1681.1,19.62,-10132.0,-7459.0,111.35,3.7138,7.312,80.9425,0.988,49314.0,50175.0,49314.0,50000.0,8732.0,6673.0,56961.0,58497.0,56961.0,58027.0,22870.0,15671.0,80.9425,85.7,20.14,,
2022-09-26,50078.0,49432.0,57622.0,56100.0,1661.45,1643.55,19.0,1655.6,18.91,-32966.0,-7095.0,113.19,3.6846,7.393,81.115,0.9765,50005.0,50057.0,49250.0,49401.0,8074.0,5937.0,58050.0,58250.0,56023.0,56233.0,25736.0,18788.0,81.115,87.55,21.03,,
2022-09-27,49492.0,49590.0,55084.0,55374.0,1647.0,1643.35,18.64,1633.4,18.48,-32966.0,-7095.0,114.1,3.9244,7.359,81.6975,0.9636,49350.0,49688.0,49105.0,49150.0,7096.0,4740.0,55800.0,56811.0,55250.0,55352.0,21694.0,19606.0,81.6975,88.39,21.29,,
2022-09-28,49351.0,49529.0,55066.0,55391.0,1632.6,1634.3,18.68,1636.2,18.34,-32966.0,-7095.0,114.11,3.9451,7.292,81.57,0.9638,49190.0,49499.0,49082.0,49319.0,7051.0,2429.0,55577.0,56177.0,55209.0,55379.0,20989.0,20297.0,81.57,89.23,20.84,,
2022-09-29,49368.0,49505.0,54193.0,54524.0,1618.2,1652.15,18.26,1670.0,18.88,-32966.0,-7095.0,112.6,3.7312,7.334,82.2275,0.9583,49160.0,49890.0,48980.0,49750.0,4715.0,719.0,55200.0,56599.0,54355.0,56528.0,32623.0,18180.0,82.2275,88.45,20.33,,
2022-09-30,50010.0,50003.0,55445.0,55658.0,1646.6,1654.8,18.67,1668.6,18.71,-32966.0,-7095.0,112.25,3.7856,7.337,82.0175,0.9746,50062.0,50292.0,49881.0,50187.0,7017.0,17510.0,56037.0,56480.0,55700.0,56160.0,20217.0,19232.0,82.0175,89.17,20.54,,
2022-10-03,50362.0,50302.0,56039.0,56338.0,1672.75,1671.75,19.02,1672.0,19.04,-41300.0,-8087.0,112.12,3.8286,7.399,81.72,0.9778,50283.0,50565.0,50151.0,50194.0,6880.0,17531.0,56500.0,57346.0,56292.0,56858.0,27078.0,16696.0,81.72,87.82,21.03,,
2022-10-04,50391.0,50378.0,57268.0,57317.0,1660.8,1668.4,19.42,1702.0,20.59,-41300.0,-8087.0,111.75,3.6387,7.465,82.0075,0.9791,50300.0,51200.0,50286.0,51160.0,9769.0,17987.0,57162.0,60983.0,55280.0,60911.0,41624.0,12417.0,82.0075,82.67,20.35,,
2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-06,51169.0,51286.0,61144.0,61034.0,1712.15,1700.5,20.44,1720.8,20.54,-41300.0,-8087.0,111.21,3.7528,7.362,81.8075,0.9899,51573.0,51692.0,51362.0,51646.0,3497.0,18624.0,60390.0,60912.0,59408.0,60767.0,17765.0,11077.0,81.8075,83.76,19.61,,
2022-10-07,51792.0,51838.0,60894.0,60670.0,1716.0,1714.2,20.54,1720.8,20.66,-41300.0,-8087.0,112.26,3.8236,7.452,82.33,0.9897,51836.0,52093.0,51790.0,51972.0,7453.0,19120.0,61100.0,61675.0,60768.0,61346.0,16586.0,11180.0,82.33,83.29,19.46,,
2022-10-10,51908.0,51765.0,61154.0,60848.0,1711.5,1696.15,20.63,1709.3,20.26,4941.0,7159.0,112.8,3.8814,7.455,82.405,0.9811,51904.0,52120.0,51637.0,51960.0,7675.0,18741.0,61450.0,61940.0,60327.0,60785.0,21767.0,12249.0,82.405,84.39,18.45,,
2022-10-11,51317.0,51120.0,58774.0,58949.0,1680.05,1676.55,19.83,1675.2,19.62,4941.0,7159.0,113.14,3.8814,7.477,82.5825,0.971,51685.0,51685.0,50901.0,51023.0,10821.0,16996.0,60000.0,60000.0,58806.0,59102.0,21374.0,14628.0,82.5825,85.4,18.38,,
2022-10-12,50771.0,50736.0,57881.0,57614.0,1664.15,1664.7,19.4,1686.0,19.49,4941.0,7159.0,113.22,3.947,7.425,82.4075,0.9742,50915.0,51218.0,50710.0,51096.0,7869.0,16675.0,58800.0,58860.0,58019.0,58535.0,17381.0,15921.0,82.4075,86.52,18.87,,
2022-10-13,50731.0,50755.0,57186.0,57104.0,1672.3,1670.65,19.19,1677.5,18.94,4941.0,7159.0,113.32,3.8962,7.435,82.4325,0.9728,50814.0,51049.0,50762.0,50905.0,6023.0,16211.0,58000.0,58120.0,57156.0,57325.0,19584.0,18798.0,82.4325,88.58,19.22,,
2022-10-14,50774.0,50869.0,56750.0,57086.0,1676.4,1648.1,19.18,1677.0,18.92,4941.0,7159.0,113.32,3.9435,7.422,82.42,0.9748,50891.0,51160.0,50400.0,50884.0,11082.0,15652.0,57374.0,57977.0,56194.0,57140.0,25862.0,19492.0,82.42,88.65,18.82,,
2022-10-17,50763.0,50438.0,56710.0,56042.0,1655.15,1649.3,18.77,1648.9,18.07,1290.0,1123.0,113.31,4.0184,7.47,82.36,0.974,50794.0,50974.0,50174.0,50260.0,10508.0,14863.0,57226.0,57517.0,54911.0,55226.0,26627.0,24093.0,82.36,91.25,19.26,,
2022-10-18,50315.0,50430.0,55452.0,55643.0,1658.0,1664.75,18.6,1664.0,18.72,1290.0,1123.0,112.04,4.0104,7.41,82.42,0.9757,50382.0,50747.0,50334.0,50473.0,6903.0,14658.0,55697.0,56869.0,55551.0,56307.0,17506.0,21173.0,82.42,88.89,19.47,,
2022-10-19,50339.0,50362.0,56105.0,56010.0,1652.25,1653.0,18.7,1655.8,18.6,1290.0,1123.0,112.13,4.0066,7.422,82.45,0.9835,50364.0,50545.0,50310.0,50414.0,6462.0,13928.0,56239.0,56820.0,55893.0,56354.0,14327.0,21156.0,82.45,89.02,19.99,,
2022-10-20,50135.0,50236.0,55765.0,55606.0,1640.7,1631.7,18.44,1634.2,18.36,1290.0,1123.0,112.98,4.1335,7.449,83.15,0.9776,50397.0,50480.0,50069.0,50199.0,7781.0,13579.0,56400.0,56487.0,55910.0,56014.0,11198.0,21913.0,83.15,89.01,19.1,,
2022-10-21,50247.0,50228.0,55778.0,56267.0,1633.2,1635.3,18.79,1636.8,18.69,1290.0,1123.0,112.88,4.2283,7.477,82.775,0.9818,50100.0,50410.0,50065.0,50143.0,7141.0,13171.0,55614.0,57240.0,55604.0,56653.0,21105.0,20229.0,82.775,87.58,19.37,,
2022-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25,49855.0,50062.0,55800.0,55555.0,1646.35,1649.15,19.22,1654.1,19.19,-20633.0,-7599.0,111.99,4.2424,7.511,82.8325,0.9839,50700.0,50700.0,50517.0,50580.0,1038.0,11589.0,57700.0,58060.0,57520.0,57748.0,3220.0,17835.0,82.8325,86.2,19.56,,
2022-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-27,0.0,50751.0,0.0,57851.0,1646.35,1649.15,19.22,1654.1,19.19,-20633.0,-7599.0,111.99,4.2424,7.511,82.8325,0.9839,50700.0,50700.0,50517.0,50580.0,1038.0,11589.0,57700.0,58060.0,57520.0,57748.0,3220.0,17835.0,82.8325,86.2,19.56,,
2022-10-28,50791.0,50779.0,57966.0,57640.0,1663.3,1659.75,19.37,1665.6,19.49,-20633.0,-7599.0,110.59,3.9187,7.412,82.655,1.0061,50715.0,50875.0,50576.0,50737.0,6279.0,11034.0,58033.0,58520.0,57793.0,58278.0,19254.0,16544.0,82.655,85.44,18.7,,
2022-10-31,50654.0,50502.0,57800.0,57419.0,1649.25,1648.05,19.23,1644.8,19.15,-33134.0,-6062.0,110.75,4.0123,7.416,82.655,0.9973,50765.0,50795.0,50165.0,50230.0,7889.0,11090.0,58389.0,58464.0,57049.0,57480.0,21724.0,18334.0,82.655,85.9,18.71,,
2022-11-01,50301.0,50480.0,57042.0,57350.0,1638.85,1639.0,19.17,1640.7,19.12,-33134.0,-6062.0,111.53,4.0478,7.445,82.9875,0.9948,50266.0,50447.0,50161.0,50322.0,4804.0,10603.0,57307.0,57840.0,57097.0,57678.0,15437.0,17610.0,82.9875,85.82,18.96,,
2022-11-02,50462.0,50691.0,58200.0,59048.0,1652.55,1645.25,20.0,1649.7,19.67,-33134.0,-6062.0,111.48,4.0419,7.399,82.865,0.9948,50351.0,50698.0,50277.0,50502.0,7223.0,9784.0,57960.0,59589.0,57960.0,58846.0,31548.0,14660.0,82.865,83.88,18.67,,
2022-11-03,50690.0,50824.0,58532.0,58627.0,1656.45,1649.55,19.78,1650.0,19.59,-33134.0,-6062.0,111.35,4.1005,7.404,82.9325,0.9913,50560.0,50833.0,50535.0,50606.0,5832.0,9182.0,58999.0,59350.0,58630.0,58790.0,14059.0,14802.0,82.9325,84.21,18.33,,
2022-11-04,50401.0,50114.0,57673.0,57049.0,1620.65,1628.75,18.92,1630.9,19.43,-33134.0,-6062.0,112.93,4.1469,7.481,83.0325,0.9765,50500.0,50500.0,50000.0,50184.0,10453.0,11019.0,58441.0,58441.0,57049.0,58326.0,33292.0,15452.0,83.0325,83.94,18.5,,
2022-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-09,50960.0,50958.0,60019.0,60245.0,1670.8,1678.65,20.75,1716.0,21.5,-38878.0,-3468.0,109.64,4.1234,7.434,82.06,0.9999,50710.0,51212.0,50606.0,51177.0,2697.0,8381.0,60511.0,61828.0,60363.0,61736.0,9020.0,16227.0,82.06,79.81,19.3,,
2022-11-10,51502.0,51514.0,61389.0,61550.0,1705.15,1715.25,21.32,1713.7,21.33,-38878.0,-3468.0,110.55,4.0923,7.387,81.61,1.0068,51450.0,51725.0,51315.0,51506.0,6326.0,7639.0,61766.0,62214.0,61215.0,61561.0,20771.0,15863.0,81.61,80.35,19.97,,
2022-11-11,51619.0,51514.0,61248.0,61200.0,1705.65,1744.75,21.09,1753.7,21.7,-38878.0,-3468.0,108.21,3.8125,7.349,81.8575,0.996,51541.0,52210.0,51481.0,52109.0,7832.0,8035.0,61360.0,62778.0,61136.0,61911.0,22145.0,15493.0,81.8575,80.81,20.28,,
2022-11-14,52277.0,52281.0,62200.0,61354.0,1764.75,1759.35,21.48,1769.4,21.67,-38878.0,-3468.0,106.29,3.8125,7.308,80.8975,1.0272,52050.0,52534.0,52050.0,52334.0,6155.0,7459.0,62005.0,62766.0,61160.0,61571.0,22606.0,14712.0,80.8975,81.66,19.89,,
2022-11-15,52560.0,52430.0,61500.0,61583.0,1757.35,1768.9,21.47,1776.9,22.11,-8219.0,12493.0,106.66,3.8536,7.287,81.3225,1.0291,52318.0,52786.0,52300.0,52718.0,5636.0,7185.0,61619.0,62569.0,61466.0,62470.0,19095.0,15799.0,81.3225,80.36,20.69,,
2022-11-16,52877.0,52823.0,62467.0,62270.0,1775.1,1771.35,21.94,1776.8,21.52,-8219.0,12493.0,106.4,3.7696,7.262,81.0575,1.0429,52743.0,53051.0,52675.0,52745.0,6591.0,6764.0,62550.0,63045.0,61500.0,61590.0,22409.0,13605.0,81.0575,82.57,20.44,,
2022-11-17,52952.0,53094.0,61784.0,62594.0,1783.2,1773.0,21.95,1775.8,21.73,-8219.0,12493.0,106.28,3.6899,7.272,81.335,1.0428,52992.0,53200.0,52942.0,53062.0,5883.0,6454.0,61800.0,62950.0,61727.0,61997.0,22257.0,13865.0,81.335,81.74,20.75,,
2022-11-18,52893.0,52894.0,61300.0,61253.0,1764.55,1758.6,21.08,1777.8,21.16,-8219.0,12493.0,106.69,3.7657,7.281,81.6975,1.0342,52950.0,52993.0,52777.0,52843.0,5383.0,5913.0,61760.0,61810.0,60712.0,60978.0,22108.0,12502.0,81.6975,84.0,21.78,,
2022-11-21,52918.0,52953.0,61200.0,61320.0,1764.75,1751.6,21.1,1769.0,21.2,40726.0,15894.0,106.93,3.8288,7.307,81.73,1.0376,52843.0,52990.0,52547.0,52588.0,4828.0,5282.0,61262.0,61588.0,60551.0,60875.0,15930.0,11585.0,81.73,83.46,22.09,,
2022-11-22,52558.0,52406.0,60600.0,60442.0,1739.65,1740.4,20.64,1754.6,21.06,40726.0,15894.0,107.84,3.8269,7.32,81.775,1.0243,52508.0,52590.0,52136.0,52292.0,5397.0,4649.0,60580.0,60814.0,60164.0,60635.0,13972.0,11186.0,81.775,83.31,21.92,,
2022-11-23,52465.0,52513.0,61291.0,61551.0,1747.0,1742.95,21.27,1754.8,21.23,40726.0,15894.0,107.22,3.7559,7.287,81.695,1.0288,52475.0,52495.0,52237.0,52289.0,4456.0,4351.0,61134.0,61615.0,60865.0,60986.0,14146.0,10820.0,81.695,82.66,21.68,,
2022-11-24,52350.0,52418.0,61243.0,61700.0,1735.75,1740.15,21.27,1760.4,21.53,40726.0,15894.0,106.08,3.6927,7.291,81.94,1.0339,52349.0,52475.0,52068.0,52451.0,5004.0,4056.0,61125.0,61821.0,60855.0,61630.0,16950.0,10395.0,81.94,81.78,22.59,,
2022-11-25,52729.0,52713.0,62379.0,62266.0,1755.25,1755.4,21.56,1760.4,21.53,40726.0,15894.0,106.08,3.6927,7.257,81.6875,1.0386,52500.0,52748.0,52500.0,52671.0,3251.0,3909.0,62099.0,62460.0,61850.0,61993.0,8273.0,10153.0,81.6875,81.78,22.59,,
2022-11-28,52662.0,52660.0,61777.0,61829.0,1753.55,1751.85,21.34,1768.8,21.61,40726.0,15894.0,105.96,3.6776,7.301,81.665,1.0405,52665.0,52750.0,52405.0,52544.0,4168.0,3430.0,62027.0,62126.0,61270.0,61676.0,10475.0,8473.0,81.665,81.85,23.19,,
2022-11-29,52673.0,52852.0,61445.0,62110.0,1762.9,1746.55,21.48,1768.8,21.61,31919.0,12626.0,106.68,3.6812,7.273,81.705,1.0486,52421.0,52510.0,52410.0,52492.0,1530.0,2699.0,61429.0,61489.0,61180.0,61470.0,3362.0,7593.0,81.76,83.09,22.73,,
2022-11-30,52715.0,52775.0,61590.0,61685.0,1755.35,1752.7,21.37,1763.7,21.44,31919.0,12626.0,106.82,3.7441,7.279,81.8125,1.0393,52247.0,52564.0,52247.0,52497.0,388.0,935.0,61200.0,61560.0,61165.0,61400.0,1413.0,3334.0,81.8225,82.28,22.55,,
2022-12-01,52751.0,52777.0,61600.0,61900.0,1759.65,1753.5,21.56,1759.9,21.78,31919.0,12626.0,105.95,3.6054,7.28,81.5,1.0371,53057.0,53080.0,52990.0,53061.0,1394.0,15322.0,62880.0,63028.0,62725.0,62971.0,3425.0,14482.0,81.5625,80.8,21.85,,
2022-12-02,53120.0,53181.0,63683.0,63203.0,1779.6,1803.15,22.14,1815.2,22.84,31919.0,12626.0,104.73,3.5048,7.21,81.36,1.0446,53040.0,53488.0,53040.0,53409.0,2421.0,15656.0,64380.0,64981.0,64371.0,64450.0,7626.0,17883.0,81.3575,79.47,22.35,,
2022-12-05,53611.0,53656.0,64686.0,64434.0,1800.75,1784.75,22.61,1809.6,23.25,28009.0,14695.0,104.55,3.4862,7.221,81.43,1.054,53810.0,53968.0,53555.0,53850.0,5502.0,16511.0,65379.0,66750.0,65040.0,66449.0,24212.0,20753.0,81.43,77.83,22.63,,
2022-12-06,53972.0,53854.0,64434.0,65764.0,1794.35,1776.8,22.99,1781.3,22.42,28009.0,14695.0,105.29,3.5736,7.225,81.9575,1.055,53949.0,54228.0,53461.0,53505.0,5630.0,15851.0,67022.0,67394.0,65070.0,65186.0,21093.0,17660.0,81.9575,79.46,23.15,,
2022-12-07,53461.0,53629.0,64538.0,64648.0,1773.35,1773.8,22.54,1782.4,22.34,28009.0,14695.0,105.58,3.5314,7.247,82.5225,1.051,53561.0,53935.0,53513.0,53760.0,4655.0,16002.0,65552.0,66110.0,65228.0,65414.0,15361.0,17673.0,82.5225,79.8,24.01,,
2022-12-08,53594.0,53583.0,64479.0,64718.0,1771.85,1782.2,22.39,1798.0,22.92,28009.0,14695.0,105.1,3.4169,7.271,82.53,1.0506,53810.0,54033.0,53701.0,53987.0,4270.0,16075.0,65500.0,66405.0,65411.0,66267.0,14804.0,19106.0,82.53,78.44,24.97,,
2022-12-09,53792.0,53780.0,65025.0,65358.0,1782.45,1790.15,22.7,1801.5,23.25,28009.0,14695.0,104.77,3.4819,7.288,82.495,1.0513,53999.0,54201.0,53937.0,54051.0,3479.0,15845.0,66143.0,67299.0,66012.0,67034.0,12977.0,20160.0,82.495,77.5,25.21,,
2022-12-12,53914.0,53937.0,66315.0,66131.0,1793.0,1796.15,23.11,1810.7,23.72,37618.0,14657.0,104.81,3.5783,7.298,82.3675,1.057,54262.0,54400.0,54030.0,54295.0,4343.0,15752.0,67362.0,68270.0,66892.0,68038.0,18339.0,21269.0,82.3675,76.35,25.5,,
